"","ID","group","b_demo_age_1","b_demo_gender_1","b_demo_education_1","b_demo_work_1","b_work_field_1","b_demo_family_1","b_demo_household_1","b_demo_kids_1","b_corona_risk_1","b_corona_risk_2","federal_state","b_baseline_ended","loneliness","var_zero","duration_in_h","duration_in_sec","include_1","include_2","daily_date","weekday","day_dummy","week_dummy","weekend_dummy","b_demo_work_1_rec","b_demo_family_1_rec","b_work_field_1_rec_3"
"1",971,1,27,2,18,7,NA,1,3,3,2,"","Berlin","2020-03-16 15:42:48",1.5,FALSE,0.133055555555556,479,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"in Ausbildung","Single",NA
"2",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",2.75,FALSE,0.268611111111111,967,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"in Ausbildung","Single",NA
"3",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",3.25,FALSE,0.150555555555556,542,TRUE,TRUE,"2020-03-18","We",1,0,0,"in Ausbildung","Single",NA
"4",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",3.5,FALSE,2.07361111111111,7465,TRUE,TRUE,"2020-03-19","Th",2,0,0,"in Ausbildung","Single",NA
"5",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",3.5,FALSE,0.221944444444444,799,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"in Ausbildung","Single",NA
"6",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",3.75,FALSE,0.172222222222222,620,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","Single",NA
"7",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",3.75,FALSE,0.116666666666667,420,TRUE,TRUE,"2020-03-26","Th",9,1,0,"in Ausbildung","Single",NA
"8",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",3.75,FALSE,0.118055555555556,425,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"in Ausbildung","Single",NA
"9",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",3.75,FALSE,0.1225,441,TRUE,TRUE,"2020-03-28","Sa",11,1,1,"in Ausbildung","Single",NA
"10",431,1,26,2,18,7,28,1,0,3,2,"","Berlin","2020-03-16 15:49:28",4,FALSE,0.458888888888889,1652,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"in Ausbildung","Single",NA
"11",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",3,FALSE,0.132777777777778,478,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"12",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",3,FALSE,0.117777777777778,424,TRUE,TRUE,"2020-03-18","We",1,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"13",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",1.25,FALSE,0.0983333333333333,354,TRUE,TRUE,"2020-03-19","Th",2,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"14",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",1.25,FALSE,0.138333333333333,498,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"15",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",1.5,FALSE,0.145555555555556,524,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"16",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",2,FALSE,0.178055555555556,641,TRUE,TRUE,"2020-03-26","Th",9,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"17",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",1.5,FALSE,0.366388888888889,1319,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"18",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",2,FALSE,0.095,342,TRUE,TRUE,"2020-03-28","Sa",11,1,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"19",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",1.25,FALSE,0.122777777777778,442,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"20",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",1.25,FALSE,0.160555555555556,578,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"21",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",1.25,FALSE,0.120555555555556,434,TRUE,TRUE,"2020-04-05","Su",19,2,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"22",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",2.25,FALSE,0.0869444444444444,313,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"23",1411,1,29,2,20,7,15,2,1,3,2,"","Sachsen","2020-03-16 15:53:29",1.75,FALSE,0.155833333333333,561,TRUE,TRUE,"2020-04-12","Su",26,3,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"24",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",1,FALSE,0.110555555555556,398,TRUE,TRUE,"2020-03-18","We",1,0,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"25",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",1,FALSE,0.111111111111111,400,TRUE,TRUE,"2020-03-19","Th",2,0,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"26",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",1,FALSE,0.0791666666666667,285,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"27",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",2.75,FALSE,0.134166666666667,483,TRUE,TRUE,"2020-03-29","Su",12,1,1,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"28",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",1.5,FALSE,0.0652777777777778,235,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"29",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",NA,NA,5.0025,18009,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"30",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",1.5,FALSE,0.0722222222222222,260,TRUE,TRUE,"2020-04-01","We",15,2,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"31",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",1,FALSE,0.0877777777777778,316,TRUE,TRUE,"2020-04-06","Mo",20,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"32",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",1.25,FALSE,0.0622222222222222,224,TRUE,TRUE,"2020-04-07","Tu",21,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"33",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",1.25,FALSE,0.0769444444444444,277,TRUE,TRUE,"2020-04-08","We",22,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"34",2575,1,29,1,23,1,NA,4,2,3,2,"","Nordrhein-Westfalen","2020-03-16 15:51:56",2.25,FALSE,0.0691666666666667,249,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"35",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",1.5,FALSE,0.108888888888889,392,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"36",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",2.25,FALSE,0.1275,459,TRUE,TRUE,"2020-03-18","We",1,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"37",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",1.75,FALSE,4.09,14724,TRUE,TRUE,"2020-03-19","Th",2,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"38",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",2,FALSE,0.118333333333333,426,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"39",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",1,FALSE,3.52444444444444,12688,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"40",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",1,FALSE,0.0769444444444444,277,TRUE,TRUE,"2020-03-26","Th",9,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"41",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",1.5,FALSE,0.0955555555555556,344,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"42",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",2.75,FALSE,0.0816666666666667,294,TRUE,TRUE,"2020-03-28","Sa",11,1,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"43",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",1,FALSE,0.104444444444444,376,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"44",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",2.75,FALSE,0.0666666666666667,240,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"45",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",1.75,FALSE,0.0669444444444444,241,TRUE,TRUE,"2020-04-05","Su",19,2,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"46",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",2,FALSE,0.0880555555555556,317,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"47",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",3,FALSE,0.0688888888888889,248,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"48",1752,1,28,1,19,7,15,2,2,3,2,"","Sachsen","2020-03-16 15:59:26",1.75,FALSE,0.106388888888889,383,TRUE,TRUE,"2020-04-12","Su",26,3,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"49",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",2.75,FALSE,0.269444444444444,970,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"50",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",1.25,FALSE,0.1175,423,TRUE,TRUE,"2020-03-18","We",1,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"51",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",1,FALSE,0.0927777777777778,334,TRUE,TRUE,"2020-03-19","Th",2,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"52",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",3,FALSE,0.174444444444444,628,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"53",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",2,FALSE,0.128333333333333,462,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"54",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",1.75,FALSE,0.1,360,TRUE,TRUE,"2020-03-26","Th",9,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"55",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",1,FALSE,0.150555555555556,542,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"56",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",1.5,FALSE,0.134444444444444,484,TRUE,TRUE,"2020-03-28","Sa",11,1,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"57",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",1.5,FALSE,0.417777777777778,1504,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"58",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",1.75,FALSE,0.0675,243,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"59",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",2.75,FALSE,0.0611111111111111,220,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"60",1556,1,30,2,19,7,15,3,0,3,2,"","Sachsen","2020-03-16 16:14:56",1.25,FALSE,0.07,252,TRUE,TRUE,"2020-04-05","Su",19,2,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"61",4084,1,32,1,20,1,27,1,1,3,2,"","Sachsen-Anhalt","2020-03-16 16:11:41",1,FALSE,0.160833333333333,579,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"Voll erwerbstätig","Single","Relevant"
"62",4084,1,32,1,20,1,27,1,1,3,2,"","Sachsen-Anhalt","2020-03-16 16:11:41",1,FALSE,0.0891666666666667,321,TRUE,TRUE,"2020-03-18","We",1,0,0,"Voll erwerbstätig","Single","Relevant"
"63",4084,1,32,1,20,1,27,1,1,3,2,"","Sachsen-Anhalt","2020-03-16 16:11:41",1,FALSE,0.0861111111111111,310,TRUE,TRUE,"2020-03-19","Th",2,0,0,"Voll erwerbstätig","Single","Relevant"
"64",4084,1,32,1,20,1,27,1,1,3,2,"","Sachsen-Anhalt","2020-03-16 16:11:41",1.25,FALSE,0.0863888888888889,311,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"Voll erwerbstätig","Single","Relevant"
"65",4084,1,32,1,20,1,27,1,1,3,2,"","Sachsen-Anhalt","2020-03-16 16:11:41",1.25,FALSE,0.0694444444444444,250,TRUE,TRUE,"2020-03-25","We",8,1,0,"Voll erwerbstätig","Single","Relevant"
"66",4084,1,32,1,20,1,27,1,1,3,2,"","Sachsen-Anhalt","2020-03-16 16:11:41",1.75,FALSE,0.179722222222222,647,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Voll erwerbstätig","Single","Relevant"
"67",4084,1,32,1,20,1,27,1,1,3,2,"","Sachsen-Anhalt","2020-03-16 16:11:41",1,FALSE,0.0708333333333333,255,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Voll erwerbstätig","Single","Relevant"
"68",4084,1,32,1,20,1,27,1,1,3,2,"","Sachsen-Anhalt","2020-03-16 16:11:41",1,FALSE,0.0911111111111111,328,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Voll erwerbstätig","Single","Relevant"
"69",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",1,FALSE,0.119166666666667,429,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"Voll erwerbstätig","Single","Relevant"
"70",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",1.75,FALSE,0.116666666666667,420,TRUE,TRUE,"2020-03-18","We",1,0,0,"Voll erwerbstätig","Single","Relevant"
"71",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",3.25,FALSE,0.0972222222222222,350,TRUE,TRUE,"2020-03-19","Th",2,0,0,"Voll erwerbstätig","Single","Relevant"
"72",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",2,FALSE,0.111111111111111,400,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"Voll erwerbstätig","Single","Relevant"
"73",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",1,FALSE,0.190277777777778,685,TRUE,TRUE,"2020-03-25","We",8,1,0,"Voll erwerbstätig","Single","Relevant"
"74",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",1.5,FALSE,0.0786111111111111,283,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Voll erwerbstätig","Single","Relevant"
"75",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",1.25,FALSE,0.297777777777778,1072,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Voll erwerbstätig","Single","Relevant"
"76",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",NA,NA,4.03305555555556,14519,TRUE,TRUE,"2020-03-28","Sa",11,1,1,"Voll erwerbstätig","Single","Relevant"
"77",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",1,FALSE,0.0891666666666667,321,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Voll erwerbstätig","Single","Relevant"
"78",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",1,FALSE,0.131111111111111,472,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"Voll erwerbstätig","Single","Relevant"
"79",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",1.5,FALSE,0.165555555555556,596,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"Voll erwerbstätig","Single","Relevant"
"80",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",2.25,FALSE,0.159722222222222,575,TRUE,TRUE,"2020-04-05","Su",19,2,1,"Voll erwerbstätig","Single","Relevant"
"81",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",2.75,FALSE,0.302777777777778,1090,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Voll erwerbstätig","Single","Relevant"
"82",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",2.5,FALSE,0.259444444444444,934,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"Voll erwerbstätig","Single","Relevant"
"83",3514,1,44,2,16,1,22,1,0,3,2,"","Niedersachsen","2020-03-16 16:15:57",2.25,FALSE,0.143333333333333,516,TRUE,TRUE,"2020-04-12","Su",26,3,1,"Voll erwerbstätig","Single","Relevant"
"84",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1,FALSE,0.118055555555556,425,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"85",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1,FALSE,0.109444444444444,394,TRUE,TRUE,"2020-03-18","We",1,0,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"86",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1,FALSE,0.0922222222222222,332,TRUE,TRUE,"2020-03-19","Th",2,0,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"87",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1,FALSE,0.101111111111111,364,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"88",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1,FALSE,0.0858333333333333,309,TRUE,TRUE,"2020-03-25","We",8,1,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"89",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1,FALSE,0.0894444444444444,322,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"90",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1.25,FALSE,0.0788888888888889,284,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"91",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1.25,FALSE,0.0788888888888889,284,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"92",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1,FALSE,0.481388888888889,1733,TRUE,TRUE,"2020-04-05","Su",19,2,1,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"93",3323,1,51,2,23,1,28,4,2,1,2,"","Bremen","2020-03-16 16:19:14",1.25,FALSE,0.0744444444444444,268,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"94",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",3.5,FALSE,0.153055555555556,551,TRUE,TRUE,"2020-03-18","We",1,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"95",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",3,FALSE,0.167777777777778,604,TRUE,TRUE,"2020-03-19","Th",2,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"96",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",3.25,FALSE,0.106944444444444,385,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"97",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",1.25,FALSE,0.13,468,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"98",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",1.5,FALSE,0.0922222222222222,332,TRUE,TRUE,"2020-03-26","Th",9,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"99",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",3,FALSE,0.195277777777778,703,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"100",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",1.5,FALSE,0.124166666666667,447,TRUE,TRUE,"2020-03-28","Sa",11,1,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"101",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",2,FALSE,0.0997222222222222,359,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"102",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",1,FALSE,0.0616666666666667,222,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"103",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",2,FALSE,0.0580555555555556,209,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"104",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",1.5,FALSE,0.0816666666666667,294,TRUE,TRUE,"2020-04-05","Su",19,2,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"105",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",2.25,FALSE,0.0736111111111111,265,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"106",3858,1,49,2,16,6,13,3,1,3,2,"","Berlin","2020-03-16 16:32:35",1,FALSE,0.850833333333333,3063,TRUE,TRUE,"2020-04-12","Su",26,3,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"107",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",1,FALSE,0.439722222222222,1583,TRUE,TRUE,"2020-03-17","Tu",0,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"108",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",2.25,FALSE,0.0997222222222222,359,TRUE,TRUE,"2020-03-18","We",1,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"109",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",1.5,FALSE,0.1175,423,TRUE,TRUE,"2020-03-19","Th",2,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"110",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",1.75,FALSE,0.113333333333333,408,TRUE,TRUE,"2020-03-20","Fr",3,0,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"111",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",2.25,FALSE,0.134444444444444,484,TRUE,TRUE,"2020-03-26","Th",9,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"112",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",2.5,FALSE,0.772777777777778,2782,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"113",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",2.25,FALSE,0.360833333333333,1299,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"114",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",1.5,FALSE,0.134722222222222,485,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"in Ausbildung","In einer festen Partnerschaft","Relevant"
"115",3421,1,20,2,15,6,23,2,5,3,2,"","Nordrhein-Westfalen","2020-03-16 16:30:11",1,FALSE,0.0913888888888889,329,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"in Ausbildung","In einer festen Partnerschaft","Relevant"
